status_spse,sumber_dana,k_l_pd,jenis_tender,metode_pengadaan,metode_pemilihan,metode_evaluasi,tahun_anggaran,nilai_pagu,nilai_hps,cara_bayar,kualifikasi,jumlah_peserta
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi Umum,Kualitas dan Biaya,2018,425000000.0,424919000.0,Lumsum,,33
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,2018,200000000.0,199991000.0,Lumsum,,19
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi Umum,Pagu Anggaran,2018,240000000.0,239995250.0,Lumsum,,15
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi Umum,Pagu Anggaran,2018,300000000.0,299992550.0,Lumsum,,14
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Biaya Terendah,2018,120660000.0,120660000.0,Lumsum,,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,2018,5810422000.0,5810422000.0,Harga Satuan,Non Kecil,50
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,1538200000.0,1255000000.0,Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Biaya Terendah,2017,82400000.0,82000000.0,Lumsum,,3
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Lainnya,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,1183110000.0,1182959200.0,Gabungan Lumsum dan Harga Satuan,Kecil atau Non Kecil,17
spse 3,APBDP,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Biaya Terendah,2017,140000000.0,139997000.0,Harga Satuan,,17
spse 3,APBNP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,375000000.0,373270000.0,Harga Satuan,Kecil,28
spse 3,APBNP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,450000000.0,446786250.0,Harga Satuan,Kecil,25
spse 3,APBNP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,2017,6000000000.0,5971125000.0,Harga Satuan,Kecil atau Non Kecil,36
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,494000000.0,494000000.0,Harga Satuan,Kecil,20
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Lainnya,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,500000000.0,499700000.0,Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,596130000.0,596130000.0,Gabungan Lumsum dan Harga Satuan,Kecil,19
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1668150000.0,1668150000.0,Gabungan Lumsum dan Harga Satuan,Kecil,20
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,2017,150000000.0,148775000.0,Lumsum,,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,260000000.0,259946000.0,Harga Satuan,Kecil,15
spse 3,APBNP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Umum,Harga Terendah Sistem Gugur,2017,6000000000.0,5971125000.0,Harga Satuan,Kecil atau Non Kecil,37
spse 3,APBNP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,1000000000.0,998255000.0,Harga Satuan,Kecil,37
spse 3,APBNP,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,250000000.0,248890000.0,Harga Satuan,Kecil,18
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,600000000.0,600000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,22
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,474800000.0,473944900.0,Harga Satuan,Kecil,36
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,705000000.0,550497000.0,Harga Satuan,Kecil,13
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,315000000.0,308280000.0,Harga Satuan,Kecil,17
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,705000000.0,589512000.0,Harga Satuan,Kecil,24
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,705000000.0,550497000.0,Harga Satuan,Kecil,17
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,633000000.0,481831000.0,Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,630000000.0,507795000.0,Harga Satuan,Kecil,20
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,705000000.0,557542000.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,636000000.0,609130000.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,570000000.0,482889000.0,Gabungan Lumsum dan Harga Satuan,Kecil,14
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,1206942350.0,958340000.0,Gabungan Lumsum dan Harga Satuan,Kecil,30
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Biaya Terendah,2017,90000000.0,90000000.0,Harga Satuan,,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,4485287446.0,4423937940.0,Gabungan Lumsum dan Harga Satuan,Non Kecil,20
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,2017,83000000.0,83000000.0,Lumsum,,1
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Pagu Anggaran,2017,186200000.0,186200000.0,Lumsum,,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,390000000.0,349500000.0,Gabungan Lumsum dan Harga Satuan,Kecil,20
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Prakualifikasi Dua File,Seleksi Umum,Kualitas dan Biaya,2017,782947000.0,782943920.0,Lumsum,,14
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Konsultansi Badan Usaha,Pascakualifikasi Satu File,Seleksi Sederhana,Biaya Terendah,2017,90000000.0,90000000.0,Harga Satuan,,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,774702608.0,609500000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,390970000.0,390970000.0,Harga Satuan,Kecil,14
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pengadaan Barang,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,878000000.0,877998000.0,Gabungan Lumsum dan Harga Satuan,Kecil,45
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,300000000.0,294000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,654297223.0,654297223.0,Gabungan Lumsum dan Harga Satuan,Kecil,21
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,429725555.0,429725555.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,350000000.0,350000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,379200000.0,379200000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,284000000.0,284000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,800000000.0,800000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1200000000.0,1200000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,19
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1300000000.0,1300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1805500000.0,1805500000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1600000000.0,1600000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,700000000.0,700000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,450000000.0,450000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,2000000000.0,2000000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,3
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,698500000.0,698500000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,270000000.0,270000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,3424000000.0,3424000000.0,Gabungan Lumsum dan Harga Satuan,Non Kecil,24
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,785590000.0,785590000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,600000000.0,600000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,600000000.0,600000000.0,Harga Satuan,Kecil,17
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,270000000.0,270000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1000000000.0,1000000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,800000000.0,800000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,800000000.0,800000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1966100000.0,1966100000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,982512500.0,982512000.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1475212500.0,1475212000.0,Gabungan Lumsum dan Harga Satuan,Kecil,17
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,450000000.0,450000000.0,Lumsum,Kecil,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,2000000000.0,2000000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1968212500.0,1968212000.0,Gabungan Lumsum dan Harga Satuan,Kecil,12
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,900000000.0,900000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,500478000.0,500478000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,550000000.0,550000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,5
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1136000000.0,1136000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,13
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,700000000.0,700000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,284000000.0,284000000.0,Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,850000000.0,850000000.0,Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,350000000.0,350000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,16
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,284000000.0,284000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,4
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,1000000000.0,1000000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,400000000.0,400000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,550000000.0,550000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,475000000.0,475000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,10
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,6
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,7
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,650000000.0,650000000.0,Lumsum,Kecil,9
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,500000000.0,500000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,8
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,300000000.0,300000000.0,Gabungan Lumsum dan Harga Satuan,Kecil,11
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Jasa Lainnya,Pascakualifikasi Satu File,Lelang Sederhana,Harga Terendah Sistem Gugur,2017,924400000.0,924077000.0,Lumsum,Kecil,28
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,377650000.0,377208000.0,Gabungan Lumsum dan Harga Satuan,Kecil,19
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,362094000.0,359396000.0,Gabungan Lumsum dan Harga Satuan,Kecil,15
spse 3,APBD,Pemerintah Daerah Kabupaten Cirebon,Pekerjaan Konstruksi,Pascakualifikasi Satu File,Lelang Pemilihan Langsung,Harga Terendah Sistem Gugur,2017,400000000.0,400000000.0,Harga Satuan,Kecil,15
